"source_url","destination_url","link_type","anchor_text","rel","is_download","qa_status","notes"
"https://www.40daysofholiness.com/day23","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day23","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day23","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day23","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day23","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day23","https://www.40daysofholiness.com/day24","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day23","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day23","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day23","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day23","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day23","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day24","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day24","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day24","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day24","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day24","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day24","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day24","https://www.40daysofholiness.com/day25","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day24","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day24","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day24","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day24","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day24","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day25","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day25","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day25","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day25","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day25","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day25","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day25","https://www.40daysofholiness.com/day26","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day25","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day25","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day25","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day25","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day25","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day26","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day26","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day26","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day26","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day26","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day26","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day26","https://www.40daysofholiness.com/day27","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day26","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day26","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day26","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day26","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day26","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day27","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day27","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day27","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day27","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day27","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day27","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day27","https://www.40daysofholiness.com/day28","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day27","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day27","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day27","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day27","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day27","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day28","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day28","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day28","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day28","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day28","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day28","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day28","https://www.40daysofholiness.com/day29","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day28","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day28","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day28","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day28","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day28","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day29","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day29","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day29","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day29","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day29","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day29","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day29","https://www.40daysofholiness.com/day30","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day29","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day29","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day29","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day29","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day29","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day30","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day30","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day30","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day30","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day30","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day30","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day30","https://www.40daysofholiness.com/day31","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day30","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day30","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day30","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day30","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day30","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day31","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day31","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day31","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day31","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day31","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day31","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day31","https://www.40daysofholiness.com/day32","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day31","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day31","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day31","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day31","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day31","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day32","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day32","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day32","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day32","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day32","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day32","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day32","https://www.40daysofholiness.com/day33","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day32","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day32","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day32","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day32","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day32","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day33","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day33","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day33","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day33","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day33","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day33","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day33","https://www.40daysofholiness.com/day34","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day33","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day33","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day33","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day33","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day33","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day34","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day34","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day34","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day34","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day34","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day34","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day34","https://www.40daysofholiness.com/day35","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day34","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day34","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day34","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day34","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day34","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day35","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day35","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day35","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day35","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day35","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day35","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day35","https://www.40daysofholiness.com/day36","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day35","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day35","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day35","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day35","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day35","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day36","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day36","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day36","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day36","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day36","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day36","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day36","https://www.40daysofholiness.com/day37","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day36","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day36","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day36","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day36","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day36","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day37","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day37","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day37","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day37","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day37","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day37","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day37","https://www.40daysofholiness.com/day38","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day37","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day37","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day37","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day37","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day37","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day38","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day38","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day38","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day38","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day38","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day38","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day38","https://www.40daysofholiness.com/day39","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day38","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day38","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day38","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day38","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day38","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day39","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day39","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day39","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day39","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day39","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day39","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day39","https://www.40daysofholiness.com/day40","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day39","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day39","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day39","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day39","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day39","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day40","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day40","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day40","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day40","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day40","http://www.youtube.com/darrellstetlerii","outbound","Youtube live stream","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day40","https://www.40daysofholiness.com/","internal","click here to download this PDF Bible study","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day40","https://www.40daysofholiness.com/pentecost-video-email-thanks","internal","Next Day","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day40","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day40","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day40","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day40","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/day40","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/fullscreen-page","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/fullscreen-page","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/fullscreen-page","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/fullscreen-page","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/fullscreen-page","https://soundcloud.com/darrell-stetler-ii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/fullscreen-page","https://www.linkedin.com/in/darrellstetler2/","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/fullscreen-page","http://facebook.com/newstartdiscipleship","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/fullscreen-page","http://youtube.com/darrellstetlerii","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/fullscreen-page","http://twitter.com/darrellstetler2","outbound","","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/home","https://www.40daysofholiness.com/","internal","HOME","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/home","https://www.40daysofholiness.com/blank","internal","New Page","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/home","https://sales.newstartdiscipleship.com/members-area1603689129287","outbound","Pastor Login","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/home","https://www.40daysofholiness.com/blog","internal","Blog","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/home","http://sales.40daysofholiness.com/","outbound","Get this for my church!","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/home","http://challenge.40daysofholiness.com/","outbound","Get this for me!","noreferrer noopener","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/home","http://sales.40daysofholiness.com/","outbound","Get this For My Church!","","NO","NOT_TESTED",""
"https://www.40daysofholiness.com/home","http://www.newstartdiscipleship.com/","outbound","train new believers","","NO","NOT_TESTED",""
